filename,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,hand_x21,hand_y21,hand_z21
door,0.412829429,0.653176069,-1.38E-05,0.489629328,0.527806938,-0.126424983,0.56567502,0.429307699,-0.163062155,0.622671068,0.334525824,-0.186859086,0.672292948,0.247461438,-0.207835928,0.720252633,0.496245086,0.044856045,0.858884156,0.547406971,-0.005176498,0.732573807,0.552294135,-0.023849279,0.644301236,0.530215979,0.001401868,0.701280177,0.561757863,0.115199715,0.824687719,0.604215205,0.006347697,0.676253915,0.602910161,-0.074207306,0.606152833,0.575298429,-0.054379828,0.673450172,0.613109291,0.174493432,0.769032657,0.656135023,0.073999383,0.639191091,0.644470513,0.009067199,0.578081667,0.609788477,0.026172096,0.645028889,0.646597743,0.224682391,0.705439329,0.67218399,0.198204517,0.632815242,0.660093427,0.203012377,0.594542205,0.638758481,0.256210506
door,0.408720285,0.650768161,-5.84E-05,0.493172258,0.526786208,-0.123420954,0.565531909,0.431422532,-0.158034578,0.615505636,0.339037001,-0.177741662,0.661673248,0.250270844,-0.200029492,0.705599964,0.491622031,0.074895762,0.843353331,0.549108744,0.032910064,0.723621964,0.555663943,0.007836408,0.639612556,0.533305824,0.026431484,0.684249282,0.557587385,0.145191073,0.813197851,0.605211794,0.046133488,0.666830122,0.604525566,-0.035106882,0.59328723,0.576558471,-0.015809694,0.654922605,0.608243644,0.202421188,0.757937074,0.650733411,0.104299627,0.626961827,0.643713117,0.034066629,0.560039997,0.612188697,0.047032971,0.624395609,0.639021039,0.250975937,0.696352661,0.662571371,0.233194485,0.633024693,0.651899874,0.243708789,0.597773492,0.632532239,0.30361858
door,0.407871425,0.651333094,-0.000135968,0.494590819,0.527893364,-0.116750099,0.564846814,0.43326968,-0.148733422,0.611824751,0.342027903,-0.165531665,0.649189949,0.251602769,-0.188783675,0.691390276,0.48769635,0.110609047,0.824221849,0.543061316,0.075260639,0.708322406,0.550492227,0.050954282,0.627627134,0.530273855,0.069071926,0.66838932,0.552588284,0.179154232,0.796893656,0.597389042,0.09019281,0.655863702,0.599221468,0.003599237,0.583676279,0.573857188,0.023669336,0.637311101,0.603461385,0.236449972,0.74325043,0.641415954,0.149146587,0.616834044,0.639280498,0.078083523,0.551226199,0.612716138,0.09079618,0.604230046,0.635736227,0.28433609,0.683294892,0.656716347,0.28539139,0.62867409,0.645331025,0.311632574,0.599701524,0.627085686,0.386095136
door,0.413581669,0.642656147,-0.000122177,0.497224599,0.532363176,-0.128086224,0.566687763,0.435524672,-0.159270063,0.605397224,0.349640012,-0.177333549,0.632010102,0.263979435,-0.197688073,0.667256832,0.483079672,0.076026402,0.810857117,0.53414768,0.017962841,0.701718211,0.54975152,-0.007318504,0.613990128,0.538015783,0.010656878,0.649771273,0.544083834,0.141938969,0.788368165,0.587397635,0.046496443,0.65322423,0.599718392,-0.027842067,0.567315221,0.583292603,-0.005509073,0.626315832,0.592154205,0.191083729,0.728456676,0.63165766,0.087078191,0.605412364,0.63872683,0.021092555,0.526626348,0.619131744,0.041418277,0.596147299,0.625686586,0.229505718,0.675653577,0.644155324,0.210734606,0.621848464,0.642988682,0.227773726,0.584544003,0.632984996,0.296822667
door,0.422031164,0.632525742,-6.46E-05,0.491045803,0.524190068,-0.133592367,0.556717634,0.431259632,-0.168028936,0.597331464,0.352832735,-0.191446722,0.618238032,0.271244705,-0.210484684,0.654906332,0.478590965,0.03194597,0.790721655,0.527576327,-0.037911259,0.683034182,0.538647711,-0.060452204,0.606282294,0.522501826,-0.044729449,0.647017479,0.539106369,0.08653605,0.772195339,0.587571084,-0.034731884,0.629555523,0.593223631,-0.106841013,0.555449724,0.568576038,-0.088787474,0.628045022,0.588647008,0.12610513,0.717401206,0.634765983,-0.010965644,0.594136357,0.629443228,-0.060649063,0.531808436,0.598111808,-0.02477688,0.599429131,0.626589835,0.156408429,0.67159301,0.65574944,0.088541724,0.605255544,0.645915389,0.090292245,0.57500869,0.626273692,0.155552417
door,0.417491198,0.633495569,-8.59E-05,0.481941938,0.525182307,-0.135735303,0.55000335,0.432576656,-0.179046512,0.593084335,0.353183746,-0.212104782,0.616526723,0.272200286,-0.241032913,0.651932478,0.479249299,0.001762704,0.786218166,0.524872839,-0.071538687,0.675558746,0.535734832,-0.093258016,0.601498783,0.520698667,-0.078997336,0.647981644,0.539306045,0.054806765,0.765916824,0.587903798,-0.067081332,0.622745097,0.591660976,-0.132275984,0.557439089,0.565720499,-0.117158249,0.631524265,0.589689195,0.093568005,0.718565762,0.634424567,-0.038707152,0.594372988,0.62636739,-0.080169,0.537705839,0.594045579,-0.047979627,0.604277611,0.628645658,0.123126596,0.67230463,0.658296466,0.052333988,0.602091432,0.648131669,0.052262112,0.574277878,0.627890408,0.111893639
door,0.417706728,0.636314631,-8.66E-05,0.47557205,0.525002599,-0.136273354,0.540418565,0.433268487,-0.178673699,0.588104486,0.351715684,-0.209147006,0.617457628,0.267307729,-0.238999411,0.658518076,0.482032239,0.031391665,0.793352664,0.527735412,-0.034399074,0.679698765,0.53717804,-0.061727535,0.601535738,0.522448123,-0.048642952,0.65605247,0.542750597,0.090484284,0.76879859,0.590209663,-0.020548986,0.622938931,0.594121218,-0.093712062,0.554240108,0.570577204,-0.078633457,0.63986671,0.592968225,0.136962548,0.725108624,0.634764671,0.011650385,0.599226534,0.628914535,-0.043895472,0.539077103,0.600628257,-0.017472971,0.614031851,0.630686164,0.173582569,0.678369582,0.657915711,0.107841387,0.608814359,0.649361253,0.10644199,0.578471541,0.632140994,0.168097526
door,0.409736097,0.641798615,-8.43E-05,0.464516014,0.526244819,-0.123791881,0.531760573,0.434077621,-0.155433401,0.588663578,0.351166189,-0.177115247,0.626360357,0.268658012,-0.20018582,0.661124349,0.486991376,0.074097782,0.795703948,0.526404202,0.009417748,0.680428743,0.537885606,-0.025829323,0.598175108,0.526599944,-0.014286699,0.65695101,0.547623456,0.130409703,0.778013945,0.584847152,0.021613669,0.629495978,0.593905985,-0.059356067,0.55425024,0.577268243,-0.043686636,0.63946867,0.59783107,0.173152804,0.732322276,0.633488536,0.051338039,0.601507902,0.631749272,-0.017007111,0.533934414,0.608395457,0.007326472,0.612858057,0.635092616,0.206982255,0.675964355,0.658993542,0.154629782,0.604422987,0.65289402,0.159978285,0.569673359,0.6387766,0.226893947
door,0.409971833,0.643904567,1.44E-05,0.466652095,0.524175644,-0.107447602,0.531605005,0.432385415,-0.134958938,0.590682626,0.34977597,-0.154694304,0.638123512,0.268363833,-0.179400712,0.663015425,0.488265693,0.097672991,0.799204171,0.526872754,0.036706544,0.68471992,0.537163377,-0.003010576,0.602380991,0.525491714,0.007303057,0.658956766,0.549807847,0.148759618,0.779526174,0.585147262,0.046194378,0.630435824,0.59304291,-0.036864836,0.558842421,0.574527442,-0.02244306,0.64000541,0.600729823,0.186332718,0.733315587,0.634350061,0.073815301,0.602846384,0.631120801,0.005644034,0.540044546,0.606590569,0.028146844,0.613792777,0.637223005,0.215640306,0.675448656,0.661138773,0.171216846,0.603201747,0.652843773,0.182516009,0.571578979,0.636876702,0.250683039
door,0.406701565,0.646404028,4.84E-05,0.465205252,0.524839222,-0.109787904,0.5331043,0.432670891,-0.136159107,0.595551908,0.350747138,-0.152746335,0.649163604,0.269725889,-0.17390345,0.667692304,0.48703447,0.099211305,0.802790344,0.529194117,0.043040957,0.687466741,0.538656533,0.001047513,0.606443763,0.525732934,0.008061467,0.662638843,0.548661053,0.154300377,0.781517565,0.587930858,0.05401998,0.63172251,0.594652593,-0.02795458,0.561808765,0.574607015,-0.015034041,0.642211139,0.599577963,0.193743438,0.734741271,0.636604548,0.083706431,0.604460776,0.632411838,0.013837052,0.543000817,0.606382966,0.033792499,0.615331531,0.635369599,0.22579886,0.678521514,0.660371006,0.184256375,0.606828392,0.652126074,0.195285052,0.575247884,0.635708511,0.261169523
door,0.412638932,0.644715428,8.32E-05,0.477151692,0.524641335,-0.109471805,0.545869648,0.432756811,-0.136400566,0.608042657,0.353130102,-0.153594494,0.661052108,0.274872303,-0.172108665,0.669969976,0.485533476,0.095143259,0.806150973,0.52908504,0.029621782,0.689733028,0.539294541,-0.012406549,0.607394934,0.525870562,-0.003134864,0.66387701,0.546257257,0.147622585,0.784855962,0.590034783,0.03706944,0.633777857,0.595684946,-0.041762717,0.562076926,0.574014723,-0.026454024,0.643375278,0.597775817,0.182928637,0.73840487,0.637371898,0.063759796,0.606494129,0.63225472,-0.00411183,0.544062495,0.604875207,0.019080279,0.615362465,0.634811938,0.211716339,0.684975088,0.660825789,0.165672064,0.612390518,0.651731551,0.17547451,0.580922186,0.634262443,0.240754902
door,0.426570833,0.641855299,1.54E-05,0.480124146,0.525218785,-0.116400391,0.546516061,0.434631109,-0.151528716,0.6081779,0.35707128,-0.176840946,0.658936501,0.280248284,-0.199006379,0.673354149,0.488235891,0.053524893,0.809504032,0.528842628,-0.021759076,0.694039822,0.539870739,-0.059921734,0.611361504,0.528819799,-0.048738185,0.671978354,0.548690736,0.1039517,0.786906481,0.5918051,-0.011635564,0.637303412,0.596334577,-0.076786809,0.565673947,0.575712442,-0.058132894,0.653795838,0.600299001,0.137190104,0.741736531,0.639989436,0.00823692,0.60952276,0.634471714,-0.049875297,0.5441432,0.608890772,-0.023549337,0.62499088,0.638423741,0.164767221,0.689077437,0.663720429,0.101949997,0.615247011,0.656090379,0.103508115,0.580632687,0.640452266,0.163414106
door,0.425889432,0.644832313,3.42E-05,0.476221383,0.528652847,-0.117025048,0.545345366,0.436127722,-0.154512048,0.612037301,0.357699096,-0.182222918,0.668046296,0.282855928,-0.211159781,0.681218326,0.490636051,0.059391607,0.813453078,0.533335865,-0.011375989,0.69760406,0.543741882,-0.052127417,0.618118465,0.532338023,-0.044511225,0.679784417,0.551652133,0.111565784,0.783814549,0.595163584,-0.002864249,0.633925378,0.598464072,-0.070918746,0.570586801,0.576235235,-0.053293563,0.661633015,0.602952898,0.146852136,0.740999937,0.642457008,0.019685047,0.609018087,0.634975076,-0.034082346,0.550685048,0.608724773,-0.004595503,0.633752108,0.63997823,0.17632018,0.690915048,0.665923953,0.11410404,0.615235388,0.656737089,0.122116722,0.585221708,0.640101612,0.186255664
door,0.424609601,0.648753524,8.88E-05,0.474613607,0.530927896,-0.11169219,0.545218945,0.437807232,-0.143515974,0.611999691,0.359353006,-0.167840183,0.671107709,0.287187487,-0.192218259,0.681764781,0.491578251,0.07888373,0.817073703,0.533634365,0.0088438,0.702211559,0.544247329,-0.037958488,0.619815946,0.533233523,-0.032166265,0.678017676,0.55270195,0.131105125,0.786044836,0.594647586,0.015959993,0.63599205,0.598887444,-0.053733103,0.569855869,0.577692032,-0.033928487,0.659589231,0.603456795,0.16537559,0.743296325,0.642085791,0.042384088,0.610461175,0.635490596,-0.011330747,0.549295545,0.610078335,0.019408891,0.634267151,0.639227033,0.193661228,0.693443179,0.663811326,0.139967412,0.618620872,0.6564852,0.15033783,0.587361276,0.64181751,0.214334115
door,0.432623744,0.645368338,7.27E-05,0.47452426,0.527588964,-0.115786776,0.545072556,0.435068935,-0.154316455,0.615271389,0.358994514,-0.185227409,0.67867589,0.288593531,-0.219284013,0.694301903,0.492340297,0.06902989,0.81606859,0.532251656,-0.013299882,0.700547695,0.543214262,-0.067578427,0.619517028,0.534587562,-0.067121789,0.693764687,0.554226696,0.118572354,0.784436762,0.594480336,-0.000864731,0.633277118,0.597629845,-0.077716105,0.569775999,0.577524066,-0.066275373,0.673634768,0.606420994,0.151471302,0.740338147,0.643398762,0.018688323,0.607641816,0.63520366,-0.03938197,0.549817801,0.610903025,-0.012065443,0.642891288,0.643952966,0.178651199,0.691031456,0.668622494,0.114154145,0.613004386,0.658467889,0.124529928,0.582705379,0.641874313,0.189991191
door,0.425402969,0.644902706,9.15E-05,0.476173103,0.528185666,-0.115632474,0.547244191,0.436823577,-0.150920555,0.616268516,0.360371798,-0.177870706,0.679838419,0.288342178,-0.201637611,0.686029613,0.492081821,0.064472139,0.818190515,0.53454721,-0.013313343,0.700541735,0.54484266,-0.061772391,0.617154539,0.533409595,-0.05355306,0.682244718,0.553205371,0.118735135,0.787290454,0.595935285,-0.003654324,0.636022687,0.599148989,-0.069645993,0.571075141,0.57747066,-0.043125805,0.662031114,0.604420662,0.153681621,0.743778467,0.644485831,0.024667503,0.61122638,0.636517048,-0.024454005,0.550971866,0.610251904,0.010279148,0.634092689,0.640901446,0.182973713,0.693426073,0.665363669,0.124936804,0.619792819,0.657654047,0.133731812,0.588405967,0.642810106,0.197883055
door,0.427606851,0.645801961,9.67E-05,0.470932573,0.533431709,-0.127816901,0.542738378,0.441370189,-0.170954376,0.612278521,0.364324927,-0.203372061,0.673361659,0.293662786,-0.232538596,0.69311893,0.49224773,0.030138696,0.816362917,0.536814332,-0.054066721,0.696510136,0.54813087,-0.100339212,0.617404521,0.536631346,-0.093084201,0.692652881,0.552248776,0.086244456,0.783834457,0.598933518,-0.044649523,0.629241467,0.601566494,-0.104218259,0.570824027,0.577423632,-0.076029949,0.673375487,0.603886366,0.122533649,0.741151512,0.646626949,-0.015567836,0.606215775,0.63715452,-0.055153236,0.552767575,0.609252334,-0.01559705,0.644363225,0.641129136,0.152928308,0.693942249,0.667812526,0.083077691,0.615506291,0.658527493,0.090996481,0.588140607,0.640932083,0.155423149
door,0.427832037,0.645789504,6.25E-05,0.468348503,0.533297896,-0.122731134,0.538974583,0.44172442,-0.167504936,0.608805239,0.363846958,-0.20359616,0.670497596,0.290935218,-0.237964109,0.696719885,0.493673801,0.034929544,0.816977322,0.535652041,-0.048198659,0.69460547,0.546453536,-0.097165048,0.617498875,0.534451008,-0.090055935,0.69878602,0.553795576,0.087337695,0.788796782,0.597664773,-0.043572903,0.630646706,0.60061717,-0.104871809,0.574858725,0.576507568,-0.075058796,0.679702163,0.605718732,0.12096785,0.748036802,0.646493256,-0.016718203,0.609735906,0.637136996,-0.054974947,0.557994068,0.609755337,-0.013760811,0.64969492,0.64332217,0.149092376,0.698241711,0.669134438,0.078091025,0.616055727,0.65892297,0.087587982,0.587944031,0.64102298,0.155203626
door,0.429709375,0.646314621,0.000110979,0.471042037,0.532766342,-0.121810682,0.54015696,0.439331204,-0.160186127,0.606224775,0.361716151,-0.193943843,0.666859508,0.290513217,-0.226652652,0.698091149,0.49649179,0.056535348,0.82327348,0.535432041,-0.034852523,0.701091647,0.547261417,-0.088637173,0.619621694,0.536567509,-0.076884866,0.696518362,0.557576001,0.108595729,0.795623779,0.597347975,-0.033157084,0.635524035,0.601426482,-0.098406196,0.572635591,0.58003062,-0.060178321,0.676269352,0.609159291,0.140453592,0.753113151,0.647395849,-0.004014214,0.610785961,0.639107227,-0.044979978,0.552031934,0.613397717,0.000848239,0.646805823,0.646574557,0.165683657,0.702550769,0.669047236,0.099656858,0.6213184,0.660009384,0.112622112,0.588577151,0.644492149,0.185442969
door,0.421793938,0.653724313,0.000114948,0.455898702,0.537971079,-0.135185599,0.526880085,0.43957901,-0.173033804,0.592131078,0.36087811,-0.204783037,0.658444703,0.293121427,-0.227196142,0.694525838,0.498445719,0.049314369,0.831995666,0.52724731,-0.055104431,0.707273006,0.54294163,-0.105986997,0.62186712,0.535345495,-0.082460769,0.693017185,0.561059117,0.106400795,0.811727047,0.588373065,-0.048896745,0.646411359,0.60051465,-0.107462324,0.578772485,0.585705817,-0.056735225,0.674878955,0.614385724,0.141403943,0.766923666,0.646436036,-0.017454298,0.615506649,0.643312335,-0.05730895,0.549864829,0.619733334,0.001195243,0.648396909,0.655035615,0.170035228,0.711581349,0.670651138,0.098098263,0.623938799,0.66414839,0.114424668,0.582983911,0.651061416,0.197205007
door,0.407812893,0.657548428,0.000100532,0.436418593,0.541713297,-0.140274733,0.511684775,0.436631888,-0.185531244,0.575711608,0.354144692,-0.230786234,0.646755219,0.287119627,-0.268368304,0.695072591,0.49769485,0.031552449,0.841097832,0.521064878,-0.097638287,0.714225531,0.5399791,-0.159131914,0.623855472,0.536983907,-0.136695281,0.697156787,0.56313467,0.080311552,0.824863911,0.584985137,-0.093394317,0.651417017,0.599900186,-0.155065715,0.581069052,0.588710368,-0.102571405,0.684271395,0.619256675,0.107357018,0.785814345,0.647915959,-0.063590251,0.623370349,0.644501746,-0.103074588,0.552532792,0.622911751,-0.040816948,0.663415968,0.663908839,0.127517715,0.731996,0.679205179,0.052186057,0.635495842,0.671553433,0.071130745,0.589141071,0.658560395,0.15703927
door,0.371349454,0.662849009,9.53E-05,0.399732053,0.549680054,-0.166022465,0.487434804,0.44263041,-0.237957031,0.557056606,0.353270233,-0.30422011,0.623357177,0.280241251,-0.352208763,0.689900875,0.492722541,-0.056015644,0.84564364,0.516434431,-0.192568019,0.706487834,0.534802556,-0.231210858,0.6123299,0.527778268,-0.195019856,0.696275651,0.56003654,-0.002877782,0.833915472,0.583589196,-0.194684699,0.652298927,0.599450648,-0.233092174,0.583422422,0.586203456,-0.165278107,0.689589322,0.619408846,0.028516121,0.801048994,0.650123954,-0.152147442,0.633365273,0.64829278,-0.178232551,0.561875403,0.625810266,-0.111605309,0.674223661,0.668812752,0.050320562,0.754205108,0.686447203,-0.031557638,0.65333277,0.679712236,-0.025914477,0.600701809,0.665079415,0.044689901
door,0.357593149,0.671995878,3.44E-05,0.379805505,0.554014266,-0.152258709,0.466144681,0.443132371,-0.215430081,0.538702846,0.350634277,-0.273436487,0.609555125,0.282001168,-0.304107666,0.677274704,0.492141277,-0.04465168,0.845584929,0.507986307,-0.175531268,0.710454941,0.530062556,-0.206132501,0.612715542,0.528817773,-0.168610409,0.694996119,0.562113464,-0.00141767,0.846235156,0.576397836,-0.202732965,0.660616994,0.595736682,-0.234757379,0.581441283,0.586484134,-0.164710775,0.698462784,0.623054445,0.018254936,0.827085972,0.642888367,-0.158645496,0.650961876,0.645918965,-0.178218096,0.564670563,0.628260136,-0.113372378,0.689077437,0.674578369,0.02970098,0.784396291,0.685277104,-0.048390094,0.676593065,0.681536973,-0.046855431,0.608896792,0.670394063,0.010051743
